t,c,d
19.1296963s,C,23>5
19.1296963s,S,20>0
19.1296963s,C,5>23
19.1296963s,C,23>5
19.1296963s,S,6>23
19.1296963s,C,5>23
19.1317453s,S,23>3
19.1317453s,S,6>18
19.1317453s,S,23>15
19.1336799s,S,25>7
19.1346973s,S,16>17
19.1346973s,S,2>16
19.137698s,S,20>4
19.1396985s,S,6>5
19.1396985s,S,20>10
19.1426819s,S,25>14
19.143699s,S,14>1
19.1456847s,S,22>6
19.1466994s,S,23>4
19.150683s,S,17>19
19.1517007s,S,19>6
19.1517007s,S,19>3
19.1517007s,S,19>0
19.1517007s,S,19>17
19.1536848s,S,25>6
19.1586866s,S,9>22
19.1607024s,S,5>12
19.1607024s,S,5>25
19.1637034s,S,16>8
19.1637034s,S,16>0
19.1637034s,S,25>0
19.1707035s,S,22>5
19.1717036s,S,16>19
19.1766884s,S,22>4
19.1766884s,S,21>6
19.1776903s,S,19>8
19.1806913s,S,16>12
19.1806913s,S,22>2
19.1806913s,S,16>18
19.1826918s,S,6>9
19.1856922s,S,18>12
19.1856922s,S,16>2
19.1856922s,S,23>17
19.1866935s,S,25>2
19.1866935s,S,25>10
19.1886923s,S,17>14
19.1886923s,S,18>6
19.1916918s,S,19>7
19.1936942s,S,13>24
19.1946946s,S,23>13
19.1946946s,S,23>22
19.195695s,S,24>10
19.195695s,S,24>0
19.1996964s,S,22>0
19.1996964s,S,25>24
19.1996964s,S,25>4
19.2016943s,S,21>16
19.2016943s,S,5>15
19.2016943s,S,21>24
19.2066959s,S,14>22
19.2116977s,S,15>8
19.2136976s,S,16>4
19.2136976s,S,16>17
19.216698s,S,24>7
19.2176988s,S,19>24
19.2176988s,S,19>17
19.2196987s,S,15>21
19.2196987s,S,21>5
19.2196987s,S,21>15
19.2236995s,S,19>3
19.2246997s,S,21>14
19.2267008s,S,23>6
19.2287011s,S,20>6
19.2287011s,S,20>23
19.2287011s,S,20>15
19.230701s,S,23>4
19.230701s,S,16>10
19.2327001s,S,23>25
19.2347016s,S,22>14
19.235702s,S,18>16
19.235702s,S,20>8
19.2367024s,S,23>3
19.2387033s,S,20>21
19.2407021s,S,20>18
19.2407021s,S,6>20
19.2407021s,S,6>18
19.2417031s,S,25>14
19.2417031s,S,25>7
19.2437036s,S,15>5
19.2467052s,S,22>4
19.252706s,D,6>24
19.252706s,C,24>23
19.252706s,C,23>24
19.252706s,C,24>23
19.252706s,S,6>24
19.252706s,C,23>24
19.2557064s,S,23>0
19.2567068s,S,16>7
19.2587073s,S,5>12
19.2587073s,S,5>18
19.261708s,S,25>3
19.2697355s,S,19>12
19.2697355s,S,19>6
19.2697355s,S,19>0
19.2697355s,S,24>1
19.2717108s,S,20>14
19.2727103s,S,25>2
19.2737114s,S,22>12
19.2737114s,S,22>5
19.2737114s,S,19>13
19.2737114s,S,16>19
19.2757099s,S,25>5
19.2767112s,S,10>24
19.278712s,S,18>7
19.278712s,S,25>15
19.278712s,S,21>13
19.278712s,S,6>19
19.278712s,S,21>6
19.280712s,S,20>5
19.2817124s,S,14>17
19.283713s,S,19>17
19.2877135s,S,23>17
19.2887139s,S,16>17
19.2887139s,S,16>4
19.2887139s,S,16>18
19.2907145s,S,16>8
19.2907145s,S,16>0
19.292715s,S,15>13
19.2937151s,S,21>24
19.2957151s,S,21>0
19.3047175s,S,22>13
19.3057179s,S,16>5
19.3077176s,S,22>7
19.3117184s,S,24>15
19.3117184s,S,24>7
19.3127188s,S,23>1
19.3167434s,S,25>13
19.3167434s,S,25>24
19.3217206s,S,15>19
19.3217206s,S,6>3
19.3217206s,S,20>0
19.3217206s,S,15>21
19.3237211s,S,19>14
19.3237211s,S,19>24
19.3237211s,S,21>15
19.3237211s,S,21>13
19.3277219s,S,24>16
19.3307226s,S,20>4
19.331723s,S,6>25
19.3327232s,S,23>25
19.3327232s,S,25>0
19.3337236s,S,19>16
19.3347237s,S,18>10
19.3377241s,S,25>7
19.3377241s,S,25>14
19.3377241s,S,5>22
19.3407248s,S,22>10
19.3437255s,S,25>1
19.3437255s,S,14>15
19.3447259s,S,20>21
19.3447259s,S,5>6
19.3477269s,S,16>2
19.3477269s,S,19>4
19.3507282s,S,19>17
19.3507282s,S,19>13
19.3537286s,S,24>17
19.3537286s,S,23>8
19.3537286s,S,23>0
19.3547293s,S,22>20
19.3547293s,S,22>13
19.3557294s,S,5>13
19.3567298s,S,24>14
19.35773s,S,16>1
19.35773s,S,23>14
19.3587304s,S,25>3
19.3657325s,S,16>7
19.3657325s,S,16>4
19.3657325s,S,16>18
19.3737335s,S,22>12
19.3737335s,S,16>24
19.3757344s,S,20>7
19.3757344s,S,20>16
19.3757344s,S,20>6
19.3787564s,S,15>1
19.3787564s,S,21>6
19.3787564s,S,22>2
19.3787564s,S,6>16
19.3807558s,S,15>20
19.3827385s,S,24>6
19.3867572s,S,6>20
19.3867572s,S,19>6
19.3867572s,S,19>3
19.3867572s,S,19>0
19.3887575s,S,20>18
19.3887575s,S,25>6
19.3897579s,S,23>20
19.3937587s,S,6>23
19.395759s,S,25>23
19.3967591s,S,22>8
19.3987394s,S,21>1
19.4057611s,S,25>4
19.4077614s,S,24>2
19.4077614s,S,7>24
19.4087615s,S,19>15
19.4127624s,S,19>11
19.4127624s,S,23>1
19.4177633s,S,6>4
19.4187637s,S,16>8
19.4187637s,S,25>15
19.420764s,S,20>14
19.4227642s,S,15>17
19.4227642s,S,23>15
19.4237647s,S,21>15
19.4237647s,S,21>5
19.4257649s,S,16>19
19.4267651s,S,20>5
19.4277655s,S,25>2
19.4287656s,S,19>14
19.4287656s,S,19>24
19.4327664s,S,25>24
19.4327664s,S,24>1
19.4327664s,S,25>7
19.4347667s,S,16>12
19.4347667s,S,16>2
19.4357671s,S,19>2
19.4367672s,S,15>19
19.4367672s,S,15>8
19.4367672s,S,5>20
19.4387675s,S,22>10
19.4387675s,S,25>1
19.4387675s,S,5>8
19.4407681s,S,16>18
19.4427683s,S,24>16
19.4427683s,S,24>19
19.4437688s,S,22>6
19.4437688s,S,22>4
19.4497698s,S,21>8
19.4497698s,S,23>8
19.4547708s,S,14>25
19.4557709s,S,16>7
19.4567713s,S,24>14
19.4577715s,S,19>17
19.4577715s,S,6>17
19.4587716s,S,23>9
19.459772s,S,25>3
19.4657526s,S,22>5
19.4657526s,S,22>20
19.4807759s,S,21>4
19.4807759s,S,5>11
19.4807759s,S,21>6
19.4827741s,S,25>5
19.4857742s,S,20>1
19.4857742s,S,16>1
19.4867747s,S,23>6
19.4887576s,S,20>22
19.4897754s,S,6>2
19.4897754s,S,23>13
19.4897754s,S,16>10
19.4917756s,S,23>14
19.492776s,S,21>10
19.4957764s,S,22>8
19.4997805s,S,24>8
19.4997805s,S,2>24
19.5017807s,S,19>12
19.5017807s,S,22>14
19.5017807s,S,19>6
19.5017807s,S,19>0
19.5037813s,S,6>18
19.5087822s,S,6>16
19.512783s,S,25>10
19.512783s,S,6>3
19.5157644s,S,5>19
19.5167839s,S,24>17
19.5167839s,S,24>1
19.5187841s,S,15>13
19.5187841s,S,21>9
19.5187841s,S,15>8
19.5187841s,S,23>4
19.5197845s,S,16>0
19.5197845s,S,16>12
19.5217851s,S,20>15
19.5217851s,S,20>6
19.5237854s,S,21>5
19.5247855s,S,19>11
19.5247855s,S,25>2
19.5247855s,S,19>15
19.5257856s,S,15>23
19.5267858s,S,16>24
19.5327666s,S,21>13
19.5327666s,S,23>3
19.5337873s,S,19>24
19.5337873s,S,19>14
19.5357875s,S,20>18
19.5407888s,S,25>1
19.5417889s,S,22>3
19.5437894s,S,21>2
19.5437894s,S,25>15
19.5487702s,S,25>13
19.5487702s,S,25>24
19.5497905s,S,6>22
19.5497905s,S,14>18
19.5507907s,S,22>9
19.5517911s,S,15>17
19.5517911s,S,15>19
19.5557919s,S,21>20
19.5587923s,S,24>14
19.5587923s,S,23>15
19.5587923s,S,24>16
19.5637932s,S,16>2
19.5637932s,S,16>1
19.5667939s,S,22>12
19.5667939s,S,16>17
19.5667939s,S,5>21
19.5667939s,S,20>5
19.5667939s,S,20>14
19.5697946s,S,24>8
19.5697946s,S,8>24
19.5777962s,S,5>17
19.5777962s,S,22>10
19.5777962s,S,21>15
19.5787964s,S,19>4
19.5787964s,S,22>23
19.5807969s,S,20>8
19.5827972s,S,23>17
19.5827972s,S,23>20
19.5857979s,D,24>4
19.5857979s,C,24>13
19.5857979s,S,24>4
19.5857979s,C,13>24
19.5857979s,C,24>13
19.5857979s,C,13>24
19.5877981s,S,25>3
19.5897987s,S,19>5
19.5917989s,S,22>11
19.5937995s,S,6>20
19.5998006s,S,20>10
19.5998006s,S,24>1
19.5998006s,S,24>17
19.6028013s,S,25>23
19.6038014s,S,22>0
19.6048015s,S,21>24
19.6048015s,S,16>12
19.6048015s,S,15>1
19.6048015s,S,15>13
19.6088023s,S,6>4
19.6098028s,S,25>10
19.6108029s,S,14>24
19.6168043s,S,25>8
19.6178044s,S,19>6
19.6178044s,S,19>12
19.6188045s,S,21>6
19.6198047s,S,25>6
19.6198047s,S,19>3
19.6208048s,S,15>0
19.6268062s,S,5>20
19.6278063s,S,23>25
19.630807s,S,20>1
19.6328075s,S,22>8
19.6328075s,S,22>10
19.6348075s,S,6>18
19.6388086s,S,19>14
19.6388086s,S,19>24
19.6398087s,S,24>2
19.6408089s,S,22>13
19.6408089s,S,24>21
19.6428094s,S,16>17
19.6428094s,S,16>4
19.6428094s,S,15>8
19.6438096s,S,19>8
19.64481s,S,16>0
19.64481s,S,16>8
19.6468099s,S,22>3
19.6498106s,S,16>2
19.6548116s,S,23>4
19.655812s,S,6>9
19.6618131s,S,21>14
19.6618131s,S,21>20
19.6628132s,S,5>15
19.6638136s,S,5>25
19.6638136s,S,25>24
19.6638136s,S,25>13
19.666814s,S,20>6
19.666814s,S,20>15
19.666814s,S,20>7
19.6678144s,S,25>1
19.6678144s,S,4>24
19.6748157s,S,24>14
19.6748157s,S,24>16
19.6788165s,S,22>6
19.6788165s,S,21>5
19.6827971s,S,20>18
19.6838177s,S,25>0
19.6838177s,S,25>2
19.6838177s,S,23>13
19.6838177s,S,24>1
19.6838177s,S,24>17
19.6848193s,S,25>3
19.6888187s,S,22>8
19.6908189s,S,16>6
19.6918193s,S,19>17
19.6918193s,S,19>3
19.6928195s,S,22>20
19.6948197s,S,15>1
19.6968203s,S,19>4
19.699821s,S,6>16
19.7008211s,S,19>7
19.7078226s,S,23>1
19.7078226s,S,20>14
19.7098229s,S,22>0
19.7118231s,S,14>23
19.7118231s,S,16>1
19.7188053s,S,16>4
19.7228257s,S,15>13
19.724826s,S,19>11
19.7268263s,S,20>8
19.729827s,S,24>7
19.729827s,S,24>2
19.733807s,S,6>10
19.7368079s,S,19>12
19.7388079s,S,16>12
19.7398083s,S,6>9
19.7398083s,S,6>20
19.7448274s,S,19>14
19.7448274s,S,19>24
19.7468306s,S,25>8
19.7468306s,S,25>6
19.7468306s,S,25>15
19.7588305s,S,23>9
19.7638317s,S,15>4
19.7648321s,S,19>8
19.7668324s,S,19>17
19.7678325s,S,25>1
19.7688329s,S,24>25
19.7688329s,S,5>17
19.7698331s,S,21>14
19.7698331s,S,21>20
19.7708332s,S,1>24
19.7718336s,S,25>10
19.7718336s,S,16>8
19.7798352s,S,21>9
19.7798352s,S,24>1
19.7798352s,S,14>21
19.7798352s,S,20>1
19.781817s,S,20>22
19.7848362s,S,25>13
19.7848362s,S,22>5
19.7848362s,S,19>13
19.7848362s,S,22>6
19.7868397s,S,5>18
19.7868397s,S,16>10
19.7868397s,S,15>19
19.7918201s,S,23>14
19.7918201s,S,24>16
19.7918201s,S,24>14
19.8028429s,S,5>22
19.8068441s,S,22>8
19.8108419s,S,15>1
19.8118421s,S,25>14
19.8138426s,S,20>13
19.8138426s,S,20>7
19.8138426s,S,20>15
19.8138426s,S,20>6
19.8148428s,S,25>24
19.8168257s,S,19>4
19.8168257s,S,22>14
19.8178434s,S,16>24
19.8248452s,S,6>10
19.8268273s,S,24>7
19.8268273s,S,16>0
19.8268273s,S,20>18
19.8288461s,S,6>18
19.8348504s,S,19>7
19.8378507s,S,16>1
19.8448505s,S,21>9
19.84785s,S,19>13
19.84785s,S,19>16
19.8508507s,S,14>0
19.8538525s,S,19>14
19.8538525s,S,19>24
19.8548544s,S,5>25
19.8558546s,S,15>18
19.8598352s,S,25>13
19.8608558s,S,24>17
19.8608558s,S,23>15
19.8648566s,S,16>19
19.8718581s,S,5>16
19.8718581s,S,25>15
19.8718581s,S,25>6
19.8778592s,S,21>14
19.8778592s,S,20>8
19.8778592s,S,21>20
19.8808599s,S,21>1
19.8848607s,S,22>12
19.8848607s,S,19>8
19.8858611s,S,6>9
19.8858611s,S,24>15
19.8858611s,S,24>25
19.8918414s,S,22>11
19.8918414s,S,22>6
19.8938425s,S,22>23
19.8948629s,S,24>2
19.8948629s,S,20>10
19.9018644s,S,15>20
19.9048621s,S,5>8
19.9058626s,S,15>23
19.9078643s,S,25>7
19.9148462s,S,16>2
19.9178477s,S,19>11
19.9198685s,S,6>20
19.9198685s,S,6>25
19.9238693s,S,20>1
19.9268501s,S,20>22
19.9308708s,S,25>13
19.9308708s,S,25>24
19.9338516s,S,21>8
19.9348716s,S,16>10
19.9388722s,S,19>15
19.9468738s,S,15>25
19.9468738s,S,20>14
19.9488538s,S,19>2
19.9508749s,S,21>9
19.9508749s,S,21>14
19.9508749s,S,22>3
19.9548757s,S,16>8
19.956876s,S,22>7
19.9628773s,S,19>24
19.9628773s,S,19>14
19.9628773s,S,20>23
19.9628773s,S,20>15
19.9648779s,S,6>10
19.9648779s,S,14>20
19.9648779s,S,20>0
19.9678759s,S,16>6
19.9768598s,S,21>10
19.9778605s,S,5>12
19.984882s,S,19>5
19.9868825s,S,24>7
19.9919433s,S,5>21
19.9988642s,S,25>6
20.0018827s,S,22>9
20.0038836s,S,15>0
20.0038836s,S,24>25
20.012888s,S,22>0
20.0148885s,S,16>19
20.0168692s,D,25>12
20.0168692s,S,25>12
20.0188894s,S,24>2
20.0188894s,S,24>15
20.0208896s,S,20>13
20.0228697s,S,21>14
20.0228697s,S,21>15
20.0228697s,S,14>21
20.0268711s,S,19>12
20.0288915s,S,22>2
20.0288915s,S,21>2
20.0388937s,S,20>10
20.0469833s,S,22>11
20.0469833s,S,6>25
20.0469833s,S,6>17
20.0488754s,S,25>13
20.0508935s,S,15>23
20.0558948s,S,19>15
20.0558948s,S,19>3
20.0648965s,S,20>4
20.0648965s,S,20>6
20.0698978s,S,6>9
20.0708982s,S,19>14
20.0748811s,S,15>14
20.0758824s,S,5>13
20.0809022s,S,14>12
20.0809022s,S,14>20
20.0899007s,S,5>6
20.0938854s,S,21>0
20.0958856s,S,19>16
20.0958856s,S,22>4
20.0958856s,S,16>24
20.0969022s,D,19>10
20.0969022s,C,19>7
20.0969022s,C,7>19
20.0969022s,S,19>10
20.0969022s,C,19>7
20.0969022s,C,7>19
20.1028898s,S,25>10
20.1028898s,S,12>25
20.1038902s,S,19>4
20.1038902s,S,5>24
20.1048903s,S,22>5
20.1098916s,S,24>7
20.1118918s,S,20>23
20.1118918s,S,20>15
20.1168922s,S,16>17
20.1208936s,S,24>25
20.1238946s,S,21>13
20.1238946s,S,15>21
20.1258934s,S,25>23
20.1258934s,S,25>6
20.1278945s,S,19>17
20.1369033s,S,20>21
20.1408948s,S,6>22
20.1458966s,S,15>5
20.148897s,S,15>0
20.148897s,S,6>10
20.1498977s,S,24>2
20.1498977s,S,24>15
20.1538985s,S,22>13
20.1558982s,S,5>18
20.1568995s,S,19>3
20.1599005s,D,16>15
20.1599005s,S,22>9
20.1599005s,C,15>4
20.1599005s,C,16>10
20.1599005s,C,15>4
20.1599005s,C,10>16
20.1599005s,C,4>15
20.1599005s,C,4>15
20.1599005s,C,16>10
20.1599005s,S,16>15
20.1599005s,C,10>16
20.1619025s,S,20>5
20.1669049s,S,19>6
20.1669049s,S,10>19
20.1699041s,S,19>8
20.1699041s,S,13>21
20.1769056s,S,6>25
20.1789065s,S,25>13
20.1789065s,S,10>25
20.1849078s,D,21>19
20.1849078s,C,21>5
20.1849078s,S,21>19
20.1849078s,C,21>5
20.1849078s,C,5>21
20.1849078s,C,19>2
20.1849078s,C,5>21
20.1849078s,C,19>2
20.1849078s,C,2>19
20.1849078s,C,2>19
20.1909086s,S,25>24
20.1939073s,S,16>4
20.1949086s,S,19>10
20.1949086s,S,21>0
20.1979098s,S,20>13
20.2029102s,S,22>23
20.2029102s,S,9>22
20.204911s,S,22>20
20.2069113s,S,22>12
20.2069113s,S,25>4
20.2089119s,S,24>19
20.2119122s,S,16>5
20.2129127s,S,20>4
20.2139137s,S,20>6
20.2139137s,S,6>20
20.2139137s,S,20>8
20.2159131s,S,21>24
20.2249151s,S,15>21
20.2279158s,S,5>11
20.2279158s,S,19>17
20.2279158s,S,19>3
20.2279158s,S,19>0
20.232917s,S,19>8
20.232917s,S,24>5
20.2359171s,S,24>25
20.2419185s,S,24>7
20.2439191s,S,22>3
20.2469189s,S,6>5
20.2499207s,S,13>25
20.2499207s,S,25>8
20.2529208s,S,25>15
20.2529208s,S,25>6
20.2559221s,S,25>0
20.2579221s,S,20>7
20.2579221s,S,20>15
20.2609219s,S,19>11
20.2619229s,S,19>21
20.2649236s,S,23>22
20.2709244s,S,16>20
20.273925s,S,22>10
20.2829286s,S,15>20
20.2829286s,S,24>21
20.2829286s,S,25>5
20.2829286s,S,24>15
20.2839304s,S,6>19
20.2869294s,S,16>21
20.2869294s,S,15>16
20.2889507s,S,15>5
20.2889507s,S,20>10
20.2909481s,S,19>8
20.2979525s,S,19>17
20.2979525s,S,21>1
20.3039357s,S,6>17
20.3039357s,S,6>25
20.3039357s,S,20>21
20.3039357s,S,8>20
20.3049364s,S,22>0
20.3049364s,S,20>14
20.306937s,S,25>13
20.3089375s,S,21>16
20.3089375s,S,20>5
20.3139561s,S,5>24
20.3139561s,S,24>8
20.3179372s,S,8>25
20.3209576s,S,25>12
20.3259374s,S,15>11
20.3269387s,S,19>5
20.3309595s,S,22>3
20.3339604s,S,16>17
20.3389611s,S,21>10
20.3439623s,S,19>6
20.3439623s,S,19>0
20.3489445s,S,19>13
20.3489445s,S,8>19
20.3509638s,S,21>8
20.3529641s,S,24>25
20.3599457s,S,20>6
20.3599457s,S,5>6
20.3599457s,S,20>16
20.3679672s,S,20>22
20.371968s,S,16>6
20.3729685s,S,24>5
20.37997s,S,25>6
20.37997s,S,25>24
20.37997s,S,25>15
20.3839708s,S,25>14
20.3839708s,S,25>4
20.3849709s,S,24>21
20.3889717s,S,20>10
20.3929526s,S,21>2
20.3939539s,S,21>10
20.3949731s,S,6>22
20.3969734s,S,21>6
20.3969734s,S,21>16
20.3999529s,S,6>19
20.4049559s,S,20>7
20.4049559s,S,19>17
20.4069562s,S,25>0
20.4099569s,S,19>13
20.4099569s,S,13>19
20.4119759s,S,20>21
20.4119759s,S,21>20
20.4119759s,S,16>1
20.4119759s,S,22>14
20.4139744s,S,16>4
20.4139744s,S,24>15
20.4169581s,S,15>24
20.4229794s,S,20>18
20.4259599s,S,15>18
20.4309807s,S,6>17
20.4389835s,S,5>8
20.4509825s,S,20>14
20.4549862s,S,21>3
20.4549862s,S,21>2
20.4609876s,S,19>6
20.4629879s,S,25>5
20.4689892s,S,24>8
20.4709895s,S,19>24
20.4709895s,S,19>17
20.47299s,S,19>11
20.4779883s,S,24>21
20.4809735s,S,25>7
20.486993s,S,20>10
20.4909736s,S,16>20
20.4909736s,S,16>2
20.4919729s,S,22>23
20.4919729s,S,20>16
20.4919729s,S,20>15
20.494995s,S,5>11
20.4979763s,S,6>16
20.500996s,S,21>4
20.5029966s,S,24>19
20.5029966s,S,24>5
20.5049772s,S,6>5
20.5089775s,S,25>6
20.5089775s,S,25>4
20.5089775s,S,25>15
20.5129789s,S,21>0
20.5169808s,S,6>23
20.5169808s,S,21>3
20.5169808s,S,20>22
20.5179971s,S,5>19
20.5209802s,S,15>18
20.5209802s,S,15>25
20.522998s,S,20>6
20.522998s,S,20>21
20.522998s,S,20>1
20.5250015s,S,6>22
20.5350037s,S,25>14
20.5390045s,S,19>5
20.5390045s,S,17>19
20.5479908s,S,24>15
20.5479908s,S,24>2
20.5510073s,S,15>13
20.5529888s,S,21>13
20.5529888s,S,22>7
20.5679925s,S,20>18
20.5710116s,S,24>21
20.572992s,S,25>12
20.5790133s,S,19>14
20.5790133s,S,16>12
20.5809939s,S,19>21
20.5819934s,S,5>24
20.5829939s,S,20>10
20.5850146s,S,25>23
20.5870149s,S,25>5
20.5999987s,S,21>19
20.6060192s,S,19>16
20.6100203s,S,24>8
20.6130016s,S,21>1
20.6140211s,S,6>2
20.6220227s,S,20>8
20.6250035s,S,20>13
20.6250035s,S,16>20
20.6260235s,S,22>2
20.6300243s,S,24>5
20.6300243s,S,20>21
20.6320044s,S,25>7
20.6320044s,S,5>15
20.6350253s,S,25>4
20.6350253s,S,25>15
20.6380263s,S,20>7
20.6390264s,S,15>1
20.6410067s,S,24>7
20.6430272s,S,6>19
20.6430272s,S,6>5
20.647028s,S,15>11
20.647028s,S,15>25
20.6530095s,S,19>5
20.6530095s,S,5>19
20.6610111s,S,19>12
20.6610111s,S,25>10
20.6660132s,S,20>1
20.6660132s,S,19>15
20.6670324s,S,21>8
20.6670324s,S,16>0
20.6670324s,S,25>0
20.6710332s,S,20>6
20.6710332s,S,20>16
20.6780347s,S,21>15
20.6790348s,S,24>21
20.6820156s,S,20>10
20.683016s,S,24>0
20.6930179s,S,22>4
20.7080211s,S,19>6
20.7090215s,S,25>23
20.7090215s,S,20>0
20.7090215s,S,21>24
20.7100415s,S,5>8
20.7120421s,S,25>5
20.7160227s,S,6>21
20.717043s,S,13>20
20.7250447s,S,25>8
20.731046s,S,15>19
20.736047s,S,19>4
20.7370471s,S,20>21
20.7380473s,S,25>3
20.7390474s,S,15>24
20.7400478s,S,24>19
20.7500497s,S,22>13
20.7500497s,S,20>22
20.7560508s,S,24>5
20.7570512s,S,20>15
20.7590515s,S,6>23
20.7630523s,S,20>8
20.7660533s,S,19>16
20.7680532s,S,5>22
20.7710536s,S,24>7
20.7800557s,S,21>9
20.7800557s,S,6>19
20.7820357s,S,19>3
20.786057s,S,5>19
20.791058s,S,25>2
20.7930585s,S,16>8
20.7930585s,S,25>14
20.80006s,S,21>16
20.8020603s,S,22>20
20.8040609s,S,19>17
20.8130626s,S,24>6
20.816063s,S,21>20
20.8170634s,S,6>24
20.8170634s,S,20>16
20.8170634s,S,20>6
20.8190637s,S,25>1
20.8242402s,S,19>21
20.8330667s,S,25>23
20.8440693s,S,20>21
20.8470694s,S,24>8
20.8470694s,S,24>19
20.8490495s,S,15>17
20.8530705s,S,19>5
20.8540709s,S,6>2
20.855071s,S,20>0
20.8590719s,S,16>5
20.860072s,S,20>10
20.8680736s,S,7>24
20.8710743s,S,15>14
20.8710743s,S,19>24
20.8780755s,S,25>10
20.8830768s,D,24>13
20.8830768s,S,24>5
20.8830768s,C,24>17
20.8830768s,S,24>13
20.8830768s,C,17>24
20.8830768s,C,24>17
20.8830768s,C,17>24
20.885077s,S,21>19
20.8890594s,S,25>7
20.8970598s,S,25>8
20.8970598s,S,6>23
20.8970598s,S,5>15
20.9020807s,S,19>12
20.9040813s,S,20>7
20.9040813s,S,20>15
20.913083s,S,22>5
20.9170838s,S,25>0
20.9220848s,S,21>14
20.9390882s,S,15>8
20.9450896s,S,24>10
20.9500905s,S,6>3
20.9540913s,S,25>3
20.9540913s,S,24>8
20.9540913s,S,6>21
20.9540913s,S,24>19
20.957092s,S,20>21
20.9590923s,S,24>13
20.9590923s,S,13>24
20.962093s,S,20>6
20.962093s,S,20>16
20.962093s,S,21>15
20.9630931s,S,25>2
20.9630931s,S,24>2
20.9650737s,S,19>10
20.9780962s,S,19>14
20.9800968s,S,16>19
20.9800968s,S,19>4
20.9800968s,S,25>12
20.9840976s,S,15>21
20.9930794s,S,6>2
20.9940995s,S,21>0
21.0021014s,S,20>5
21.0021014s,S,20>0
21.010103s,S,24>5
21.0141039s,S,22>12
21.0170846s,S,20>22
21.0261063s,S,24>4
21.0311075s,S,19>13
21.0341082s,S,25>1
21.0341082s,S,5>22
21.0370887s,S,24>21
21.0370887s,S,24>13
21.0381061s,S,24>16
21.0431071s,S,25>14
21.0451076s,S,6>4
21.0471082s,S,19>8
21.0501094s,S,25>24
21.0511113s,S,20>7
21.0511113s,S,20>15
21.0541126s,S,6>24
21.0551127s,S,24>7
21.0601137s,S,24>0
21.0601137s,S,24>19
21.0650932s,S,19>15
21.0661118s,S,21>6
21.0681153s,S,25>2
21.0811188s,S,22>10
21.0811188s,S,16>6
21.0931001s,S,19>11
21.0951042s,S,6>21
21.0951042s,S,21>1
21.1031202s,S,19>0
21.1091034s,S,20>16
21.1091034s,S,20>6
21.1121219s,S,25>15
21.1271262s,S,20>10
21.1361113s,S,24>5
21.1361113s,S,5>24
21.1361113s,S,24>8
21.1381292s,S,5>12
21.1381292s,S,22>8
21.1401291s,S,25>7
21.1451139s,S,20>14
21.1501146s,S,21>8
21.1531147s,S,24>25
21.1561148s,S,24>14
21.1561148s,S,24>16
21.1571158s,S,25>10
21.1611169s,S,19>16
21.1661182s,S,20>22
21.1681178s,S,25>13
21.1681178s,S,21>4
21.1821205s,S,19>3
21.1841199s,S,22>6
21.1901222s,S,21>10
21.1951231s,S,24>0
21.1951231s,S,24>6
21.1991239s,S,6>24
21.1991239s,S,20>7
21.1991239s,S,20>15
21.2061257s,S,24>10
21.2061257s,S,8>24
21.2061257s,S,24>8
21.2091261s,S,16>24
21.2201284s,S,21>13
21.2201284s,S,19>14
21.2231291s,S,20>21
21.2321312s,S,25>12
21.2331319s,S,25>3
21.2361323s,S,5>13
21.2381328s,S,25>6
21.239133s,S,25>24
21.2411329s,S,20>23
21.2411329s,S,21>2
21.2521347s,S,19>10
21.2551357s,S,20>16
21.2581358s,S,24>1
21.2611364s,S,20>18
21.2621372s,S,21>19
21.2631373s,S,19>4
21.2671378s,S,21>9
21.2681388s,S,24>15
21.2721396s,S,24>14
21.2761407s,S,20>10
21.2771406s,S,24>13
21.2861435s,S,24>10
21.2861435s,S,10>24
21.2891442s,S,22>9
21.3021477s,S,21>3
21.3041687s,S,21>20
21.3061473s,S,19>15
21.3091697s,S,20>22
21.3131705s,S,25>1
21.3171713s,S,5>20
21.3191716s,S,25>2
21.3191716s,S,19>13
21.3241725s,S,16>20
21.3251729s,S,24>6
21.3251729s,S,24>0
21.3291735s,S,20>6
21.3291735s,S,19>8
21.3301739s,S,22>11
21.3381755s,S,19>21
21.3401758s,S,24>2
21.3431765s,S,20>4
21.3471574s,S,20>7
21.3551789s,S,25>13
21.3571795s,S,20>1
21.3631806s,S,25>15
21.3681815s,S,24>10
21.3711822s,S,20>23
21.3731824s,S,24>1
21.3801839s,S,19>11
21.3841848s,S,19>0
21.3871854s,S,20>15
21.3881856s,S,25>8
21.400188s,S,24>21
21.4041888s,S,25>10
21.4101902s,S,21>14
21.4161708s,S,21>9
21.4221927s,S,19>3
21.4251933s,S,25>6
21.4311944s,S,24>7
21.4311944s,S,24>2
21.4461973s,S,19>5
21.4511982s,S,21>20
21.4531988s,S,25>24
21.455199s,S,16>17
21.455199s,S,24>0
21.455199s,S,24>10
21.455199s,S,20>8
21.455199s,S,24>6
21.4571996s,S,5>17
21.4571996s,S,20>22
21.4712026s,S,20>4
21.4712026s,S,20>23
21.4752034s,S,20>16
21.4831848s,S,25>3
21.4901866s,S,25>4
21.4922039s,S,24>5
21.4942044s,S,19>17
21.4991933s,S,16>15
21.5002087s,S,19>6
21.5282144s,S,24>25
21.5282144s,S,24>7
21.5331946s,S,16>4
21.5342155s,S,20>7
21.5412167s,S,20>13
