t,c,d
8h52m51.1941546s,S,18>0:50
8h52m51.1941546s,D,2>27
8h52m51.1941546s,S,18>4:50
8h52m51.1941546s,C,17>27
8h52m51.1941546s,C,17>27
8h52m51.1941546s,S,2>27:51
8h52m51.1941546s,S,17>24:51
8h52m51.1941546s,C,27>17
8h52m51.1941546s,C,27>17
8h52m51.1961549s,S,8>4:50
8h52m51.1961549s,S,20>7:52
8h52m51.1961549s,S,7>24:51
8h52m51.1961549s,S,5>14:50
8h52m51.1961549s,S,5>16:50
8h52m51.1991353s,S,3>18:50
8h52m51.1991353s,S,3>25:52
8h52m51.1991353s,S,14>19:52
8h52m51.2001528s,S,14>4:50
8h52m51.202156s,S,19>1:50
8h52m51.2041565s,S,26>15:50
8h52m51.2041565s,S,11>1:50
8h52m51.2041565s,S,26>25:50
8h52m51.2061571s,D,20>1
8h52m51.2061571s,S,19>7:50
8h52m51.2061571s,C,1>12
8h52m51.2061571s,C,12>1
8h52m51.2061571s,C,1>12
8h52m51.2061571s,C,12>1
8h52m51.2061571s,S,20>1:51
8h52m51.2081576s,S,10>18:50
8h52m51.2081576s,S,7>17:50
8h52m51.2081576s,S,17>15:50
8h52m51.2081576s,S,23>6:50
8h52m51.2081576s,S,19>0:50
8h52m51.2081576s,S,23>3:50
8h52m51.2081576s,S,23>10:51
8h52m51.2081576s,S,13>0:50
8h52m51.2081576s,S,26>9:50
8h52m51.2101579s,S,10>8:50
8h52m51.2101579s,S,1>17:50
8h52m51.2131553s,S,15>17:50
8h52m51.2131553s,S,1>0:50
8h52m51.2131553s,S,23>1:50
8h52m51.2141558s,S,6>5:50
8h52m51.216156s,S,1>23:50
8h52m51.216156s,S,14>11:50
8h52m51.216156s,S,24>9:50
8h52m51.2171565s,S,26>24:50
8h52m51.2181566s,S,4>8:50
8h52m51.2201568s,D,19>25
8h52m51.2201568s,S,13>11:50
8h52m51.2201568s,S,26>10:50
8h52m51.2201568s,C,19>14
8h52m51.2201568s,C,19>14
8h52m51.2201568s,C,14>19
8h52m51.2201568s,S,19>25:51
8h52m51.2201568s,C,14>19
8h52m51.2221574s,S,27>13:50
8h52m51.2221574s,S,22>7:50
8h52m51.224158s,S,21>0:50
8h52m51.2251584s,S,10>24:50
8h52m51.2251584s,S,10>20:52
8h52m51.2261585s,S,22>24:50
8h52m51.2261585s,S,22>16:50
8h52m51.2261585s,S,16>2:50
8h52m51.2271589s,S,19>13:50
8h52m51.2291595s,S,6>8:50
8h52m51.2291595s,S,21>12:50
8h52m51.2311598s,S,22>27:50
8h52m51.2311598s,S,22>0:50
8h52m51.23316s,S,23>9:50
8h52m51.23316s,S,10>17:50
8h52m51.23316s,S,27>10:50
8h52m51.2351606s,S,8>13:50
8h52m51.2351606s,S,16>18:50
8h52m51.2371421s,S,14>3:50
8h52m51.2371421s,S,14>16:50
8h52m51.2381642s,S,12>26:51
8h52m51.2411649s,S,18>15:50
8h52m51.2411649s,S,27>14:50
8h52m51.2431651s,S,24>14:50
8h52m51.2431651s,S,25>13:50
8h52m51.2431651s,S,23>12:50
8h52m51.2431651s,S,18>11:50
8h52m51.2431651s,S,23>4:50
8h52m51.2431651s,S,7>13:50
8h52m51.2451654s,S,0>24:50
8h52m51.2451654s,S,6>3:50
8h52m51.2451654s,S,25>22:50
8h52m51.2461658s,S,11>18:50
8h52m51.2471659s,S,27>2:52
8h52m51.2491662s,S,6>7:50
8h52m51.2491662s,S,22>26:50
8h52m51.2491662s,S,6>15:50
8h52m51.2491662s,S,20>9:52
8h52m51.2521672s,S,25>0:50
8h52m51.2531673s,S,3>6:50
8h52m51.2531673s,S,1>24:50
8h52m51.2531673s,S,24>12:50
8h52m51.2531673s,S,24>22:50
8h52m51.2531673s,S,26>0:50
8h52m51.2551676s,S,21>5:51
8h52m51.2551676s,S,23>10:50
8h52m51.2551676s,S,22>15:50
8h52m51.2551676s,S,25>21:52
8h52m51.2551676s,S,22>20:51
8h52m51.2551676s,S,18>10:50
8h52m51.2551676s,S,23>26:51
8h52m51.2551676s,S,18>5:50
8h52m51.2551676s,S,10>23:52
8h52m51.2571681s,S,4>19:50
8h52m51.2571681s,S,10>16:50
8h52m51.2591479s,S,13>25:50
8h52m51.2611666s,S,8>14:50
8h52m51.2611666s,S,19>26:52
8h52m51.2611666s,S,26>3:51
8h52m51.2631666s,D,2>24
8h52m51.2631666s,S,8>16:50
8h52m51.2631666s,S,2>24:51
8h52m51.264167s,S,11>19:50
8h52m51.2661673s,S,15>11:50
8h52m51.2661673s,S,23>1:50
8h52m51.2661673s,S,3>13:50
8h52m51.2661673s,S,23>25:52
8h52m51.2661673s,S,25>2:50
8h52m51.2661673s,S,3>0:50
8h52m51.2681511s,S,7>5:50
8h52m51.2681511s,S,26>17:50
8h52m51.2681511s,S,0>3:50
8h52m51.2701505s,S,11>2:50
8h52m51.2711688s,S,27>25:50
8h52m51.2711688s,S,5>12:50
8h52m51.2711688s,S,0>26:50
8h52m51.2711688s,S,15>2:50
8h52m51.2711688s,S,15>6:50
8h52m51.2711688s,S,19>11:50
8h52m51.2731691s,S,3>16:50
8h52m51.2751514s,S,10>25:50
8h52m51.2761694s,S,13>19:50
8h52m51.2761694s,S,24>13:50
8h52m51.2761694s,S,24>26:50
8h52m51.2761694s,S,24>17:52
8h52m51.2781545s,S,25>3:50
8h52m51.2801706s,S,14>10:50
8h52m51.2831709s,S,6>11:50
8h52m51.2851718s,S,24>18:50
8h52m51.2851718s,S,24>9:51
8h52m51.2851718s,S,27>22:50
8h52m51.2871723s,S,26>25:50
8h52m51.2871723s,S,19>3:50
8h52m51.2871723s,S,18>4:50
8h52m51.2891726s,S,18>16:50
8h52m51.2891726s,S,4>11:50
8h52m51.2901727s,D,25>5
8h52m51.2901727s,C,25>26
8h52m51.2901727s,C,25>26
8h52m51.2901727s,C,26>25
8h52m51.2901727s,S,25>5:51
8h52m51.2901727s,C,26>25
8h52m51.2921733s,S,16>8:50
8h52m51.2921733s,S,19>9:50
8h52m51.2921733s,S,19>13:50
8h52m51.2931734s,S,21>1:50
8h52m51.2931734s,S,22>4:50
8h52m51.2941738s,S,22>2:50
8h52m51.2941738s,S,24>7:52
8h52m51.2941738s,S,22>7:50
8h52m51.295174s,S,7>12:50
8h52m51.295174s,S,23>4:50
8h52m51.295174s,S,23>9:50
8h52m51.2961741s,S,26>12:52
8h52m51.2981583s,S,13>7:50
8h52m51.2991748s,S,18>9:50
8h52m51.2991748s,S,2>18:50
8h52m51.3001752s,S,17>7:50
8h52m51.3021758s,S,26>10:50
8h52m51.3021758s,S,26>15:50
8h52m51.3021758s,S,1>20:52
8h52m51.3021758s,S,20>3:51
8h52m51.3041593s,S,23>18:50
8h52m51.3041593s,S,23>10:50
8h52m51.3041593s,S,23>3:50
8h52m51.3041593s,S,23>12:52
8h52m51.3041593s,S,5>25:50
8h52m51.3051609s,S,23>17:50
8h52m51.3051609s,S,16>19:50
8h52m51.3051609s,S,23>6:50
8h52m51.30716s,S,15>12:50
8h52m51.30716s,S,1>15:50
8h52m51.30716s,S,26>24:50
8h52m51.30716s,S,10>0:50
8h52m51.30716s,S,15>17:50
8h52m51.30716s,S,26>22:50
8h52m51.308161s,D,7>27
8h52m51.308161s,S,26>23:52
8h52m51.308161s,S,7>23:50
8h52m51.308161s,C,7>11
8h52m51.308161s,C,7>11
8h52m51.308161s,S,7>27:51
8h52m51.308161s,C,11>7
8h52m51.308161s,C,11>7
8h52m51.3091617s,D,12>27
8h52m51.3091617s,S,14>4:50
8h52m51.3091617s,S,12>27:51
8h52m51.3101771s,S,22>25:50
8h52m51.3131781s,S,27>24:50
8h52m51.3131781s,S,11>6:50
8h52m51.3131781s,S,8>15:50
8h52m51.3131781s,S,16>22:50
8h52m51.3131781s,S,3>25:50
8h52m51.3161788s,D,23>13
8h52m51.3161788s,S,26>7:50
8h52m51.3161788s,C,23>25
8h52m51.3161788s,S,23>13:51
8h52m51.3161788s,C,25>23
8h52m51.3161788s,C,23>25
8h52m51.3161788s,C,25>23
8h52m51.3201614s,S,5>18:50
8h52m51.3201614s,S,3>26:52
8h52m51.3201614s,S,26>17:51
8h52m51.3221799s,S,10>20:50
8h52m51.3221799s,S,22>24:52
8h52m51.3221799s,S,25>19:52
8h52m51.3271811s,S,19>5:50
8h52m51.3271811s,S,4>15:50
8h52m51.3271811s,S,18>24:50
8h52m51.3281812s,S,23>1:50
8h52m51.3281812s,S,21>9:50
8h52m51.3281812s,S,21>0:50
8h52m51.3291816s,S,8>10:50
8h52m51.3311655s,S,13>24:50
8h52m51.33217s,S,20>7:50
8h52m51.33217s,S,20>0:50
8h52m51.3331825s,S,18>15:50
8h52m51.3331825s,S,11>17:50
8h52m51.3331825s,S,9>27:50
8h52m51.3351651s,S,10>17:50
8h52m51.3351651s,S,26>4:50
8h52m51.3361832s,S,1>7:50
8h52m51.3361832s,S,18>11:50
8h52m51.3361832s,S,14>8:50
8h52m51.3361832s,S,4>8:50
8h52m51.3361832s,S,14>16:50
8h52m51.3381673s,D,19>21
8h52m51.3381673s,S,25>27:50
8h52m51.3381673s,C,21>12
8h52m51.3381673s,C,12>21
8h52m51.3381673s,C,19>9
8h52m51.3381673s,C,21>12
8h52m51.3381673s,S,19>21:51
8h52m51.3381673s,C,12>21
8h52m51.3381673s,C,9>19
8h52m51.3381673s,C,19>9
8h52m51.3381673s,C,9>19
8h52m51.3391683s,S,22>27:50
8h52m51.3391683s,S,22>0:50
8h52m51.340184s,S,19>7:50
8h52m51.340184s,S,13>22:50
8h52m51.3411844s,S,2>6:50
8h52m51.3431668s,S,18>8:50
8h52m51.3431668s,S,18>5:50
8h52m51.3431668s,S,14>3:50
8h52m51.3441851s,S,19>11:50
8h52m51.3441851s,S,24>10:50
8h52m51.3441851s,S,25>10:50
8h52m51.3451852s,S,21>14:50
8h52m51.3451852s,S,24>2:52
8h52m51.349186s,S,6>1:50
8h52m51.349186s,S,26>3:50
8h52m51.349186s,S,13>10:50
8h52m51.349186s,S,23>9:50
8h52m51.3511687s,S,24>22:50
8h52m51.3511687s,S,23>18:50
8h52m51.352187s,S,22>14:50
8h52m51.352187s,S,9>24:52
8h52m51.352187s,S,24>1:51
8h52m51.352187s,S,6>4:50
8h52m51.352187s,S,21>15:51
8h52m51.352187s,S,5>21:52
8h52m51.3542497s,S,10>26:50
8h52m51.3542497s,S,27>20:50
8h52m51.3542497s,S,3>15:50
8h52m51.3542497s,S,12>23:50
8h52m51.3542497s,S,23>7:50
8h52m51.3561702s,S,6>5:50
8h52m51.3561702s,S,17>12:50
8h52m51.3561702s,S,19>4:50
8h52m51.3581752s,S,17>21:50
8h52m51.3581752s,S,13>23:52
8h52m51.3581752s,S,22>11:50
8h52m51.3601722s,S,15>16:50
8h52m51.3601722s,S,16>14:50
8h52m51.3601722s,S,27>9:50
8h52m51.3601722s,S,23>8:50
8h52m51.3601722s,S,3>18:50
8h52m51.3611738s,S,23>4:50
8h52m51.363252s,S,24>13:50
8h52m51.363252s,S,7>19:50
8h52m51.363252s,S,15>21:50
8h52m51.363252s,S,22>13:50
8h52m51.363252s,S,8>26:50
8h52m51.3671725s,S,22>2:50
8h52m51.3671725s,S,22>7:50
8h52m51.3671725s,S,25>12:50
8h52m51.3671725s,S,18>1:50
8h52m51.3671725s,S,20>22:52
8h52m51.3671725s,S,25>3:50
8h52m51.3671725s,S,21>6:50
8h52m51.3691752s,S,5>14:50
8h52m51.3691752s,S,0>7:50
8h52m51.3691752s,S,17>26:52
8h52m51.3711915s,S,0>23:50
8h52m51.3711915s,S,7>26:50
8h52m51.3711915s,S,9>26:50
8h52m51.3711915s,S,12>25:51
8h52m51.3711915s,S,27>12:52
8h52m51.3711915s,S,3>13:50
8h52m51.3711915s,S,7>1:50
8h52m51.3741922s,S,4>19:50
8h52m51.3762552s,S,27>7:52
8h52m51.3762552s,S,6>23:50
8h52m51.3762552s,S,14>22:50
8h52m51.3782555s,D,22>17
8h52m51.3782555s,S,23>10:50
8h52m51.3782555s,S,0>25:50
8h52m51.3782555s,C,22>15
8h52m51.3782555s,S,18>16:50
8h52m51.3782555s,S,22>17:51
8h52m51.3782555s,C,17>24
8h52m51.3782555s,C,22>15
8h52m51.3782555s,C,24>17
8h52m51.3782555s,C,15>22
8h52m51.3782555s,S,26>23:50
8h52m51.3782555s,C,17>24
8h52m51.3782555s,C,24>17
8h52m51.3782555s,C,15>22
8h52m51.3801936s,S,25>13:50
8h52m51.3861947s,S,23>1:50
8h52m51.3901955s,S,14>1:50
8h52m51.3901955s,S,26>9:50
8h52m51.3901955s,S,13>11:50
8h52m51.3901955s,S,24>7:50
8h52m51.3901955s,S,7>0:50
8h52m51.3921796s,S,6>12:50
8h52m51.3921796s,S,13>2:50
8h52m51.3941963s,S,1>23:50
8h52m51.3962593s,S,8>23:50
8h52m51.3962593s,S,26>0:50
8h52m51.3962593s,S,26>24:50
8h52m51.3981792s,S,23>12:50
8h52m51.3981792s,S,23>13:50
8h52m51.3991794s,S,1>27:50
8h52m51.3991794s,S,15>8:50
8h52m51.3991794s,S,10>13:50
8h52m51.4001836s,S,26>11:50
8h52m51.4001836s,S,27>1:50
8h52m51.4001836s,S,26>15:50
8h52m51.4011981s,S,8>21:50
8h52m51.4011981s,S,10>18:50
8h52m51.4011981s,S,10>26:50
8h52m51.4032611s,S,3>20:50
8h52m51.4032611s,S,23>6:50
8h52m51.4032611s,S,23>17:50
8h52m51.4032611s,S,23>16:50
8h52m51.4071819s,S,9>2:50
8h52m51.4071819s,S,16>4:50
8h52m51.4071819s,S,11>19:50
8h52m51.4081844s,S,15>11:50
8h52m51.4081844s,S,5>6:50
8h52m51.4081844s,S,16>21:50
8h52m51.4091997s,S,13>3:50
8h52m51.4121828s,S,18>2:50
8h52m51.4121828s,S,17>23:50
8h52m51.4121828s,S,17>13:50
8h52m51.4121828s,S,15>17:50
8h52m51.4131871s,S,12>24:50
8h52m51.4151841s,S,23>9:50
8h52m51.4171849s,S,19>12:51
8h52m51.4171849s,S,21>19:52
8h52m51.4171849s,S,22>13:50
8h52m51.4171849s,S,22>16:50
8h52m51.4181851s,S,14>4:50
8h52m51.4181851s,S,23>0:50
8h52m51.4201842s,S,22>24:50
8h52m51.4201842s,S,21>16:50
8h52m51.4201842s,S,3>16:50
8h52m51.4201842s,S,24>14:50
8h52m51.4201842s,S,10>24:50
8h52m51.4231854s,S,19>7:50
8h52m51.4231854s,S,25>1:50
8h52m51.424187s,S,26>9:50
8h52m51.425186s,S,25>10:50
8h52m51.4261855s,S,23>3:50
8h52m51.4261855s,S,5>22:50
8h52m51.4261855s,S,5>25:52
8h52m51.4261855s,S,4>12:50
8h52m51.4271874s,S,25>19:51
8h52m51.4271874s,S,19>26:50
8h52m51.4281881s,S,22>10:50
8h52m51.4281881s,S,18>10:50
8h52m51.4281881s,S,24>27:50
8h52m51.4281881s,S,13>17:50
8h52m51.4281881s,S,18>15:50
8h52m51.4281881s,S,7>21:50
8h52m51.4281881s,S,24>10:50
8h52m51.4281881s,S,22>14:50
8h52m51.4291883s,S,2>14:50
8h52m51.4302687s,D,20>21
8h52m51.4302687s,C,21>1
8h52m51.4302687s,C,1>21
8h52m51.4302687s,S,20>21:51
8h52m51.4302687s,C,21>1
8h52m51.4302687s,C,1>21
8h52m51.4321878s,S,21>9:50
8h52m51.4321878s,S,13>0:50
8h52m51.4321878s,S,19>1:50
8h52m51.4321878s,S,19>4:50
8h52m51.4321878s,S,18>5:50
8h52m51.4321878s,S,21>0:50
8h52m51.4341872s,S,23>7:50
8h52m51.4341872s,S,2>11:50
8h52m51.4341872s,S,8>2:50
8h52m51.4341872s,S,9>21:50
8h52m51.4341872s,S,26>23:50
8h52m51.4341872s,S,26>8:50
8h52m51.4351879s,S,7>12:50
8h52m51.436188s,S,24>1:50
8h52m51.436188s,S,1>24:52
8h52m51.436188s,S,14>3:50
8h52m51.4371884s,S,17>22:52
8h52m51.4381895s,S,10>21:50
8h52m51.4401874s,S,22>2:50
8h52m51.4422732s,S,6>8:50
8h52m51.4422732s,S,8>18:50
8h52m51.4442805s,S,20>13:50
8h52m51.4442805s,S,7>26:50
8h52m51.4462002s,D,22>9
8h52m51.4462002s,S,7>22:50
8h52m51.4462002s,C,22>10
8h52m51.4462002s,C,10>22
8h52m51.4462002s,C,22>10
8h52m51.4462002s,S,22>9:51
8h52m51.4462002s,C,10>22
8h52m51.4472006s,S,26>19:50
8h52m51.4472006s,S,23>1:50
8h52m51.4472006s,S,10>18:50
8h52m51.4472006s,S,22>0:50
8h52m51.4491906s,S,24>22:50
8h52m51.4491906s,S,4>21:50
8h52m51.4502916s,S,17>21:50
8h52m51.4522015s,S,22>26:50
8h52m51.4522015s,S,23>17:50
8h52m51.4533002s,S,27>14:50
8h52m51.4533002s,S,14>22:50
8h52m51.4533002s,S,14>8:50
8h52m51.4553174s,S,25>21:50
8h52m51.4553174s,S,25>3:50
8h52m51.4553174s,S,23>20:50
8h52m51.4553174s,S,25>0:50
8h52m51.4573162s,S,18>1:50
8h52m51.4593262s,S,16>17:50
8h52m51.4593262s,S,17>1:50
8h52m51.4621941s,S,25>12:52
8h52m51.464194s,S,27>25:50
8h52m51.4661943s,S,8>25:50
8h52m51.4671944s,D,21>23
8h52m51.4671944s,C,23>3
8h52m51.4671944s,C,23>3
8h52m51.4671944s,C,21>20
8h52m51.4671944s,C,3>23
8h52m51.4671944s,S,15>4:50
8h52m51.4671944s,S,21>23:51
8h52m51.4671944s,C,20>21
8h52m51.4671944s,S,13>3:50
8h52m51.4671944s,C,21>20
8h52m51.4671944s,S,15>21:52
8h52m51.4671944s,C,3>23
8h52m51.4671944s,C,20>21
8h52m51.469195s,S,21>4:50
8h52m51.4712058s,S,21>6:50
8h52m51.4722062s,S,23>18:50
8h52m51.4722062s,S,9>20:50
8h52m51.4722062s,S,18>20:50
8h52m51.4722062s,S,18>10:50
8h52m51.4722062s,S,26>4:50
8h52m51.4732072s,S,20>18:51
8h52m51.4752072s,S,6>15:50
8h52m51.4752072s,S,8>6:50
8h52m51.4752072s,S,6>23:51
8h52m51.4752072s,S,11>17:50
8h52m51.4762141s,S,2>8:50
8h52m51.4772142s,S,5>16:50
8h52m51.4772142s,S,0>10:50
8h52m51.4772142s,S,0>7:50
8h52m51.4792144s,S,1>20:51
8h52m51.4792144s,S,20>7:50
8h52m51.481215s,S,15>6:50
8h52m51.4831991s,S,26>11:50
8h52m51.4842089s,S,4>16:50
8h52m51.486216s,S,26>8:50
8h52m51.486216s,S,26>23:50
8h52m51.486216s,S,14>16:50
8h52m51.486216s,S,23>13:50
8h52m51.4872161s,S,15>18:50
8h52m51.4872161s,S,24>9:50
8h52m51.4882165s,S,10>20:50
8h52m51.4882165s,S,9>22:52
8h52m51.4902168s,S,10>23:50
8h52m51.4912169s,S,2>22:50
8h52m51.4912169s,S,16>2:50
8h52m51.4922173s,S,6>4:50
8h52m51.4922173s,S,6>3:50
8h52m51.4922173s,S,6>12:50
8h52m51.4942176s,S,19>12:50
8h52m51.4942176s,S,12>19:52
8h52m51.4952177s,S,23>10:50
8h52m51.4962178s,S,16>15:50
8h52m51.4962178s,S,7>23:50
8h52m51.4962178s,S,23>7:50
8h52m51.4962178s,S,23>16:50
8h52m51.4972183s,S,22>2:50
8h52m51.4992024s,S,7>6:50
8h52m51.4992024s,S,19>15:50
8h52m51.4992024s,S,26>15:51
8h52m51.5002228s,S,23>17:50
8h52m51.5002228s,S,19>11:50
8h52m51.5002228s,S,25>8:50
8h52m51.5022028s,S,7>19:50
8h52m51.5022028s,S,15>16:50
8h52m51.5022028s,S,17>23:50
8h52m51.5022028s,S,25>1:50
8h52m51.5032234s,S,17>10:50
8h52m51.5032234s,S,19>1:50
8h52m51.5032234s,S,10>0:50
8h52m51.5042236s,S,15>8:50
8h52m51.505224s,S,12>24:50
8h52m51.505224s,S,12>6:50
8h52m51.505224s,S,22>20:50
8h52m51.5062241s,S,4>23:50
8h52m51.5062241s,S,14>1:50
8h52m51.5062241s,S,0>22:50
8h52m51.5072243s,S,19>3:50
8h52m51.5072243s,S,21>25:50
8h52m51.5072243s,S,3>16:50
8h52m51.5072243s,S,3>18:50
8h52m51.5072243s,S,7>27:50
8h52m51.5092245s,D,19>27
8h52m51.5092245s,S,2>27:50
8h52m51.5092245s,S,22>16:50
8h52m51.5092245s,S,24>10:50
8h52m51.5092245s,C,19>15
8h52m51.5092245s,C,15>19
8h52m51.5092245s,S,19>27:51
8h52m51.5092245s,C,19>15
8h52m51.5092245s,C,15>19
8h52m51.5112251s,S,3>20:52
8h52m51.5132253s,S,13>25:50
8h52m51.5152057s,S,22>25:50
8h52m51.516226s,S,23>26:50
8h52m51.5182061s,S,13>7:50
8h52m51.5182061s,S,18>3:50
8h52m51.5182061s,S,18>5:50
8h52m51.5182061s,S,7>2:50
8h52m51.5192065s,S,22>7:50
8h52m51.5192065s,S,22>24:50
8h52m51.5192065s,S,26>12:50
8h52m51.5192065s,S,23>6:50
8h52m51.5202271s,S,24>27:51
8h52m51.5202271s,S,24>1:50
8h52m51.5222274s,S,19>5:50
8h52m51.5222274s,S,24>14:50
8h52m51.5222274s,S,24>26:50
8h52m51.5232278s,S,26>9:50
8h52m51.5232278s,S,26>4:50
8h52m51.524228s,S,23>21:52
8h52m51.5252281s,S,27>24:50
8h52m51.5252281s,S,6>21:50
8h52m51.5262282s,S,21>10:50
8h52m51.5272283s,S,5>19:50
8h52m51.5282288s,S,23>18:50
8h52m51.530229s,S,26>19:50
8h52m51.530229s,S,26>11:50
8h52m51.530229s,S,19>25:52
8h52m51.530229s,S,22>26:50
8h52m51.5332297s,S,21>9:50
8h52m51.5332297s,S,8>11:50
8h52m51.5352303s,S,16>12:50
8h52m51.5362304s,S,3>26:51
8h52m51.5362304s,S,26>8:50
8h52m51.5362304s,S,26>23:50
8h52m51.5372305s,S,10>9:50
8h52m51.5382307s,S,20>23:50
8h52m51.5412313s,S,25>21:50
8h52m51.5412313s,S,25>11:50
8h52m51.5422315s,D,21>24
8h52m51.5422315s,C,21>27
8h52m51.5422315s,S,21>24:51
8h52m51.5422315s,C,21>27
8h52m51.5422315s,C,27>21
8h52m51.5422315s,C,27>21
8h52m51.5442317s,S,24>22:50
8h52m51.5442317s,S,17>26:50
8h52m51.5462323s,D,25>26
8h52m51.5462323s,S,25>26:51
8h52m51.5472324s,S,12>23:50
8h52m51.549233s,S,2>25:50
8h52m51.549233s,S,17>1:50
8h52m51.5512133s,S,27>9:50
8h52m51.5522337s,S,24>18:50
8h52m51.5522337s,S,9>1:50
8h52m51.5532338s,S,22>2:50
8h52m51.5542339s,S,22>27:50
8h52m51.5542339s,S,22>0:50
8h52m51.5552344s,S,26>0:50
8h52m51.5552344s,S,8>14:50
8h52m51.5562345s,S,23>9:50
8h52m51.5562345s,S,4>22:50
8h52m51.5582347s,S,7>22:50
8h52m51.5582347s,S,23>7:50
8h52m51.5592349s,S,3>6:50
8h52m51.5612354s,S,2>9:50
8h52m51.5622356s,S,10>14:50
8h52m51.5632357s,S,15>3:50
8h52m51.5642361s,S,8>3:50
8h52m51.5662364s,S,4>18:50
8h52m51.5662364s,S,25>13:50
8h52m51.5662364s,S,23>8:50
8h52m51.5662364s,S,19>7:50
8h52m51.5682369s,S,21>4:50
8h52m51.5682369s,S,18>20:52
8h52m51.5682369s,S,16>3:50
8h52m51.5682369s,S,18>2:50
8h52m51.5682369s,S,0>27:50
8h52m51.5682369s,S,14>1:50
8h52m51.5702372s,S,19>12:50
8h52m51.5702372s,S,13>10:50
8h52m51.5702372s,S,19>16:50
8h52m51.5702372s,S,18>10:50
8h52m51.5702372s,S,18>3:50
8h52m51.5702372s,S,19>0:50
8h52m51.5722375s,S,21>17:50
8h52m51.5722375s,S,7>23:50
8h52m51.5722375s,S,21>6:50
8h52m51.574238s,S,26>9:50
8h52m51.574238s,S,7>24:50
8h52m51.574238s,S,26>22:50
8h52m51.5752381s,S,20>1:52
8h52m51.5772387s,S,15>26:50
8h52m51.5782388s,S,9>12:50
8h52m51.5782388s,S,23>18:50
8h52m51.5782388s,S,23>16:50
8h52m51.5832398s,S,0>10:50
8h52m51.5832398s,S,19>4:50
8h52m51.585221s,D,1>26
8h52m51.585221s,S,13>24:50
8h52m51.585221s,C,26>9
8h52m51.585221s,C,9>26
8h52m51.585221s,S,1>26:51
8h52m51.585221s,C,26>9
8h52m51.585221s,C,9>26
8h52m51.5862252s,S,27>19:52
8h52m51.588241s,S,27>1:50
8h52m51.588241s,S,23>1:50
8h52m51.588241s,S,26>8:50
8h52m51.588241s,S,2>13:50
8h52m51.588241s,S,6>11:50
8h52m51.5902413s,S,20>13:50
8h52m51.5902413s,S,17>11:50
8h52m51.5902413s,S,24>7:50
8h52m51.5902413s,S,24>10:50
8h52m51.5912417s,S,17>10:50
8h52m51.5922418s,S,21>7:50
8h52m51.5922418s,S,21>25:50
8h52m51.5922418s,S,26>3:52
8h52m51.5942421s,S,26>15:50
8h52m51.5942421s,S,6>1:50
8h52m51.5942421s,S,26>11:51
8h52m51.5942421s,S,6>3:50
8h52m51.5942421s,S,10>13:50
8h52m51.5962426s,S,12>24:51
8h52m51.5972428s,D,6>25
8h52m51.5972428s,C,25>16
8h52m51.5972428s,C,16>25
8h52m51.5972428s,C,25>16
8h52m51.5972428s,S,6>25:51
8h52m51.5972428s,C,16>25
8h52m51.6002435s,S,5>18:50
8h52m51.602244s,S,24>6:50
8h52m51.602244s,S,22>16:50
8h52m51.602244s,S,26>19:50
8h52m51.602244s,S,26>12:50
8h52m51.6042443s,D,3>23
8h52m51.6042443s,S,23>12:50
8h52m51.6042443s,S,7>17:50
8h52m51.6042443s,S,8>4:50
8h52m51.6042443s,S,3>23:51
8h52m51.6042443s,C,23>9
8h52m51.6042443s,C,9>23
8h52m51.6042443s,C,23>9
8h52m51.6042443s,C,9>23
8h52m51.6062445s,S,18>5:50
8h52m51.6062445s,S,22>25:50
8h52m51.6062445s,S,18>8:50
8h52m51.607245s,D,19>24
8h52m51.607245s,S,13>8:50
8h52m51.607245s,S,24>13:50
8h52m51.607245s,C,24>14
8h52m51.607245s,C,19>3
8h52m51.607245s,C,14>24
8h52m51.607245s,C,3>19
8h52m51.607245s,C,19>3
8h52m51.607245s,S,19>24:51
8h52m51.607245s,C,24>14
8h52m51.607245s,C,14>24
8h52m51.607245s,C,3>19
8h52m51.6092452s,S,8>15:50
8h52m51.6092452s,S,12>6:50
8h52m51.6092452s,S,12>5:50
8h52m51.6112458s,S,18>9:50
8h52m51.6112458s,S,22>2:50
8h52m51.6112458s,S,24>27:50
8h52m51.6132431s,S,0>9:50
8h52m51.6152261s,S,4>26:50
8h52m51.6162438s,S,22>26:50
8h52m51.6162438s,S,6>12:50
8h52m51.6162438s,S,23>17:50
8h52m51.6162438s,S,22>7:50
8h52m51.6162438s,S,22>20:50
8h52m51.6162438s,S,22>24:50
8h52m51.6162438s,S,23>6:52
8h52m51.6182276s,S,4>16:50
8h52m51.6182276s,S,27>24:52
8h52m51.6182276s,S,9>17:50
8h52m51.6202446s,S,25>22:50
8h52m51.6222455s,S,18>23:50
8h52m51.6222455s,S,15>18:50
8h52m51.6222455s,S,16>8:50
8h52m51.6222455s,S,23>7:50
8h52m51.6242457s,S,24>26:50
8h52m51.6242457s,S,16>10:50
8h52m51.6242457s,S,2>24:50
8h52m51.6262299s,S,21>5:50
8h52m51.6262299s,S,21>17:50
8h52m51.6262299s,S,21>10:50
8h52m51.6262299s,S,10>8:50
8h52m51.6282495s,S,15>16:50
8h52m51.6282495s,S,25>26:50
8h52m51.6282495s,S,26>25:52
8h52m51.6282495s,S,2>16:50
8h52m51.6282495s,S,25>11:50
8h52m51.6282495s,S,26>4:50
8h52m51.63025s,S,14>22:50
